"RespondentID","ChoiceSet","Alt","WaitTime","UrbanRural","Trust","VaccineOrigin","Efficacy","Choice"
38,6,"B",1,1,2,0,0.7,0
38,6,"C",0,1,2,0,0,0
39,1,"A",2,0,5,0,0.95,1
39,1,"B",3,0,5,0,0.7,0
39,1,"C",0,0,5,0,0,0
39,2,"A",3,0,5,1,0.9,1
39,2,"B",2,0,5,0,0.5,0
39,2,"C",0,0,5,0,0,0
39,3,"A",1,0,5,1,0.5,0
39,3,"B",1,0,5,0,0.9,1
39,3,"C",0,0,5,0,0,0
39,4,"A",3,0,5,0,0.95,1
39,4,"B",1,0,5,1,0.7,0
39,4,"C",0,0,5,0,0,0
39,5,"A",1,0,5,0,0.5,1
39,5,"B",3,0,5,1,0.7,0
39,5,"C",0,0,5,0,0,0
39,6,"A",1,0,5,1,0.9,1
39,6,"B",3,0,5,1,0.5,0
39,6,"C",0,0,5,0,0,0
40,1,"A",6,1,3,0,0.95,1
40,1,"B",6,1,3,0,0.95,0
40,1,"C",0,1,3,0,0,0
40,2,"A",3,1,3,1,0.95,0
40,2,"B",2,1,3,0,0.95,1
40,2,"C",0,1,3,0,0,0
40,3,"A",3,1,3,1,0.5,0
40,3,"B",1,1,3,0,0.7,1
40,3,"C",0,1,3,0,0,0
40,4,"A",2,1,3,1,0.7,0
40,4,"B",6,1,3,0,0.7,1
40,4,"C",0,1,3,0,0,0
40,5,"A",6,1,3,1,0.5,1
40,5,"B",3,1,3,0,0.95,0
40,5,"C",0,1,3,0,0,0
40,6,"A",3,1,3,0,0.5,0
40,6,"B",3,1,3,1,0.5,1
40,6,"C",0,1,3,0,0,0
41,1,"A",6,1,5,0,0.95,0
41,1,"B",2,1,5,0,0.7,1
41,1,"C",0,1,5,0,0,0
41,2,"A",6,1,5,0,0.5,1
41,2,"B",3,1,5,0,0.7,0
41,2,"C",0,1,5,0,0,0
41,3,"A",3,1,5,0,0.9,0
41,3,"B",1,1,5,1,0.5,1
41,3,"C",0,1,5,0,0,0
41,4,"A",3,1,5,0,0.7,0
41,4,"B",2,1,5,0,0.9,1
41,4,"C",0,1,5,0,0,0
41,5,"A",3,1,5,1,0.5,0
41,5,"B",2,1,5,1,0.5,1
41,5,"C",0,1,5,0,0,0
41,6,"A",1,1,5,0,0.5,1
41,6,"B",2,1,5,1,0.95,0
41,6,"C",0,1,5,0,0,0
42,1,"A",2,0,3,0,0.9,0
42,1,"B",1,0,3,0,0.9,0
42,1,"C",0,0,3,0,0,1
42,2,"A",1,0,3,1,0.9,1
42,2,"B",2,0,3,1,0.5,0
42,2,"C",0,0,3,0,0,0
42,3,"A",2,0,3,0,0.7,0
42,3,"B",6,0,3,0,0.9,1
42,3,"C",0,0,3,0,0,0
42,4,"A",1,0,3,1,0.7,1
42,4,"B",3,0,3,1,0.5,0
42,4,"C",0,0,3,0,0,0
42,5,"A",3,0,3,0,0.7,1
42,5,"B",3,0,3,0,0.5,0
42,5,"C",0,0,3,0,0,0
42,6,"A",1,0,3,0,0.5,1
42,6,"B",6,0,3,1,0.95,0
42,6,"C",0,0,3,0,0,0
43,1,"A",2,1,5,0,0.7,1
43,1,"B",1,1,5,0,0.7,0
43,1,"C",0,1,5,0,0,0
43,2,"A",6,1,5,1,0.95,0
43,2,"B",3,1,5,0,0.5,1
43,2,"C",0,1,5,0,0,0
43,3,"A",1,1,5,0,0.9,1
43,3,"B",3,1,5,1,0.7,0
43,3,"C",0,1,5,0,0,0
43,4,"A",2,1,5,0,0.7,0
43,4,"B",1,1,5,0,0.9,1
43,4,"C",0,1,5,0,0,0
43,5,"A",6,1,5,1,0.5,0
43,5,"B",3,1,5,0,0.5,0
43,5,"C",0,1,5,0,0,1
43,6,"A",2,1,5,1,0.5,0
43,6,"B",1,1,5,1,0.5,1
43,6,"C",0,1,5,0,0,0
44,1,"A",6,1,4,1,0.5,0
44,1,"B",2,1,4,0,0.7,0
44,1,"C",0,1,4,0,0,1
44,2,"A",6,1,4,0,0.95,0
44,2,"B",6,1,4,0,0.5,1
44,2,"C",0,1,4,0,0,0
44,3,"A",3,1,4,1,0.5,0
44,3,"B",3,1,4,0,0.95,1
44,3,"C",0,1,4,0,0,0
44,4,"A",3,1,4,1,0.9,1
44,4,"B",6,1,4,0,0.95,0
44,4,"C",0,1,4,0,0,0
44,5,"A",2,1,4,1,0.95,1
44,5,"B",3,1,4,0,0.5,0
44,5,"C",0,1,4,0,0,0
44,6,"A",6,1,4,1,0.7,0
44,6,"B",2,1,4,1,0.5,1
44,6,"C",0,1,4,0,0,0
45,1,"A",3,1,4,0,0.7,0
45,1,"B",3,1,4,0,0.7,1
45,1,"C",0,1,4,0,0,0
45,2,"A",6,1,4,0,0.95,0
45,2,"B",6,1,4,1,0.95,1
45,2,"C",0,1,4,0,0,0
45,3,"A",6,1,4,1,0.7,0
45,3,"B",3,1,4,0,0.9,1
45,3,"C",0,1,4,0,0,0
45,4,"A",6,1,4,1,0.7,1
45,4,"B",6,1,4,0,0.5,0
45,4,"C",0,1,4,0,0,0
45,5,"A",1,1,4,1,0.95,1
45,5,"B",1,1,4,1,0.7,0
45,5,"C",0,1,4,0,0,0
45,6,"A",6,1,4,1,0.95,1
45,6,"B",1,1,4,0,0.5,0
45,6,"C",0,1,4,0,0,0
46,1,"A",6,1,5,0,0.9,1
46,1,"B",2,1,5,0,0.5,0
46,1,"C",0,1,5,0,0,0
46,2,"A",6,1,5,0,0.9,0
46,2,"B",6,1,5,0,0.9,1
46,2,"C",0,1,5,0,0,0
46,3,"A",1,1,5,1,0.95,0
46,3,"B",2,1,5,1,0.95,1
46,3,"C",0,1,5,0,0,0
46,4,"A",6,1,5,0,0.95,0
46,4,"B",6,1,5,0,0.9,1
46,4,"C",0,1,5,0,0,0
46,5,"A",6,1,5,1,0.7,1
46,5,"B",6,1,5,0,0.7,0
46,5,"C",0,1,5,0,0,0
46,6,"A",3,1,5,1,0.5,0
46,6,"B",3,1,5,0,0.7,1
46,6,"C",0,1,5,0,0,0
47,1,"A",3,0,3,0,0.9,1
47,1,"B",2,0,3,0,0.9,0
47,1,"C",0,0,3,0,0,0
47,2,"A",6,0,3,0,0.7,1
47,2,"B",3,0,3,1,0.95,0
47,2,"C",0,0,3,0,0,0
47,3,"A",3,0,3,1,0.9,0
47,3,"B",3,0,3,1,0.5,1
47,3,"C",0,0,3,0,0,0
47,4,"A",1,0,3,0,0.9,0
47,4,"B",6,0,3,0,0.95,1
47,4,"C",0,0,3,0,0,0
47,5,"A",1,0,3,1,0.5,0
47,5,"B",2,0,3,0,0.95,1
47,5,"C",0,0,3,0,0,0
47,6,"A",2,0,3,0,0.7,0
47,6,"B",6,0,3,0,0.9,1
47,6,"C",0,0,3,0,0,0
48,1,"A",1,1,3,0,0.9,1
48,1,"B",6,1,3,0,0.5,0
48,1,"C",0,1,3,0,0,0
48,2,"A",3,1,3,1,0.9,0
48,2,"B",6,1,3,0,0.9,1
48,2,"C",0,1,3,0,0,0
48,3,"A",3,1,3,0,0.9,1
48,3,"B",6,1,3,1,0.7,0
48,3,"C",0,1,3,0,0,0
48,4,"A",2,1,3,1,0.9,0
48,4,"B",2,1,3,0,0.9,1
48,4,"C",0,1,3,0,0,0
48,5,"A",2,1,3,1,0.9,0
48,5,"B",2,1,3,1,0.5,1
48,5,"C",0,1,3,0,0,0
48,6,"A",2,1,3,0,0.7,1
48,6,"B",1,1,3,1,0.7,0
48,6,"C",0,1,3,0,0,0
49,1,"A",3,1,3,1,0.95,1
49,1,"B",2,1,3,1,0.9,0
49,1,"C",0,1,3,0,0,0
49,2,"A",2,1,3,0,0.5,1
49,2,"B",6,1,3,1,0.9,0
49,2,"C",0,1,3,0,0,0
49,3,"A",6,1,3,0,0.5,0
49,3,"B",1,1,3,1,0.9,1
49,3,"C",0,1,3,0,0,0
49,4,"A",6,1,3,1,0.7,0
49,4,"B",1,1,3,0,0.5,1
49,4,"C",0,1,3,0,0,0
49,5,"A",3,1,3,0,0.9,1
49,5,"B",2,1,3,0,0.95,0
49,5,"C",0,1,3,0,0,0
49,6,"A",6,1,3,0,0.5,0
49,6,"B",1,1,3,1,0.9,1
49,6,"C",0,1,3,0,0,0
50,1,"A",1,1,3,0,0.95,1
50,1,"B",1,1,3,1,0.7,0
50,1,"C",0,1,3,0,0,0
50,2,"A",1,1,3,0,0.9,0
50,2,"B",2,1,3,0,0.5,1
50,2,"C",0,1,3,0,0,0
50,3,"A",2,1,3,1,0.9,0
50,3,"B",2,1,3,1,0.95,1
50,3,"C",0,1,3,0,0,0
50,4,"A",2,1,3,0,0.9,0
50,4,"B",6,1,3,0,0.9,1
50,4,"C",0,1,3,0,0,0
50,5,"A",3,1,3,1,0.95,1
50,5,"B",6,1,3,1,0.7,0
50,5,"C",0,1,3,0,0,0
50,6,"A",3,1,3,1,0.5,0
50,6,"B",1,1,3,1,0.5,1
50,6,"C",0,1,3,0,0,0
51,1,"A",2,0,3,0,0.95,0
51,1,"B",6,0,3,1,0.9,1
51,1,"C",0,0,3,0,0,0
51,2,"A",2,0,3,1,0.5,0
51,2,"B",6,0,3,1,0.9,1
51,2,"C",0,0,3,0,0,0
51,3,"A",6,0,3,1,0.9,1
51,3,"B",1,0,3,0,0.5,0
51,3,"C",0,0,3,0,0,0
51,4,"A",2,0,3,0,0.5,1
51,4,"B",6,0,3,1,0.7,0
51,4,"C",0,0,3,0,0,0
51,5,"A",3,0,3,1,0.7,1
51,5,"B",1,0,3,1,0.7,0
51,5,"C",0,0,3,0,0,0
51,6,"A",2,0,3,0,0.5,0
51,6,"B",1,0,3,1,0.7,1
51,6,"C",0,0,3,0,0,0
52,1,"A",6,1,3,1,0.7,0
52,1,"B",1,1,3,0,0.9,1
52,1,"C",0,1,3,0,0,0
52,2,"A",2,1,3,1,0.7,1
52,2,"B",6,1,3,1,0.5,0
52,2,"C",0,1,3,0,0,0
52,3,"A",6,1,3,0,0.95,0
52,3,"B",1,1,3,0,0.7,1
52,3,"C",0,1,3,0,0,0
52,4,"A",1,1,3,1,0.95,1
52,4,"B",6,1,3,0,0.7,0
52,4,"C",0,1,3,0,0,0
52,5,"A",6,1,3,0,0.95,1
52,5,"B",2,1,3,1,0.5,0
52,5,"C",0,1,3,0,0,0
52,6,"A",2,1,3,0,0.5,0
52,6,"B",6,1,3,0,0.7,1
52,6,"C",0,1,3,0,0,0
53,1,"A",6,0,3,0,0.9,0
53,1,"B",3,0,3,0,0.7,1
53,1,"C",0,0,3,0,0,0
53,2,"A",6,0,3,1,0.95,0
53,2,"B",3,0,3,0,0.5,1
53,2,"C",0,0,3,0,0,0
53,3,"A",2,0,3,0,0.9,1
53,3,"B",1,0,3,0,0.5,0
53,3,"C",0,0,3,0,0,0
53,4,"A",1,0,3,1,0.9,1
53,4,"B",3,0,3,1,0.95,0
53,4,"C",0,0,3,0,0,0
53,5,"A",1,0,3,1,0.7,0
53,5,"B",3,0,3,1,0.9,1
53,5,"C",0,0,3,0,0,0
53,6,"A",3,0,3,1,0.7,1
53,6,"B",3,0,3,0,0.9,0
53,6,"C",0,0,3,0,0,0
54,1,"A",3,0,4,1,0.7,0
54,1,"B",2,0,4,1,0.7,1
54,1,"C",0,0,4,0,0,0
54,2,"A",3,0,4,1,0.5,0
54,2,"B",1,0,4,0,0.5,1
54,2,"C",0,0,4,0,0,0
54,3,"A",6,0,4,1,0.5,1
54,3,"B",1,0,4,0,0.5,0
54,3,"C",0,0,4,0,0,0
54,4,"A",3,0,4,1,0.7,0
54,4,"B",1,0,4,0,0.95,1
54,4,"C",0,0,4,0,0,0
54,5,"A",1,0,4,1,0.7,0
54,5,"B",1,0,4,0,0.9,1
54,5,"C",0,0,4,0,0,0
54,6,"A",3,0,4,1,0.5,1
54,6,"B",3,0,4,0,0.7,0
54,6,"C",0,0,4,0,0,0
55,1,"A",1,1,3,1,0.5,1
55,1,"B",2,1,3,1,0.5,0
55,1,"C",0,1,3,0,0,0
55,2,"A",6,1,3,0,0.9,0
55,2,"B",1,1,3,1,0.7,0
55,2,"C",0,1,3,0,0,1
55,3,"A",6,1,3,0,0.95,0
55,3,"B",2,1,3,1,0.7,1
55,3,"C",0,1,3,0,0,0
55,4,"A",3,1,3,0,0.5,0
55,4,"B",6,1,3,0,0.5,0
55,4,"C",0,1,3,0,0,1
55,5,"A",2,1,3,0,0.7,1
55,5,"B",6,1,3,0,0.7,0
55,5,"C",0,1,3,0,0,0
55,6,"A",3,1,3,0,0.9,0
55,6,"B",2,1,3,1,0.9,1
55,6,"C",0,1,3,0,0,0
56,1,"A",6,0,3,0,0.9,0
56,1,"B",1,0,3,1,0.9,1
56,1,"C",0,0,3,0,0,0
56,2,"A",2,0,3,1,0.7,1
56,2,"B",2,0,3,1,0.9,0
56,2,"C",0,0,3,0,0,0
56,3,"A",3,0,3,0,0.5,0
56,3,"B",6,0,3,1,0.7,1
56,3,"C",0,0,3,0,0,0
56,4,"A",6,0,3,1,0.95,1
56,4,"B",1,0,3,0,0.95,0
56,4,"C",0,0,3,0,0,0
56,5,"A",3,0,3,0,0.9,0
56,5,"B",1,0,3,1,0.95,1
56,5,"C",0,0,3,0,0,0
56,6,"A",6,0,3,1,0.9,0
56,6,"B",2,0,3,0,0.9,1
56,6,"C",0,0,3,0,0,0
57,1,"A",2,0,3,0,0.95,1
57,1,"B",6,0,3,1,0.5,0
57,1,"C",0,0,3,0,0,0
57,2,"A",6,0,3,1,0.95,1
57,2,"B",3,0,3,0,0.7,0
57,2,"C",0,0,3,0,0,0
57,3,"A",6,0,3,0,0.5,0
57,3,"B",2,0,3,0,0.7,1
57,3,"C",0,0,3,0,0,0
57,4,"A",3,0,3,1,0.5,1
57,4,"B",3,0,3,0,0.95,0
57,4,"C",0,0,3,0,0,0
57,5,"A",6,0,3,0,0.9,0
57,5,"B",6,0,3,0,0.5,1
57,5,"C",0,0,3,0,0,0
57,6,"A",2,0,3,0,0.5,0
57,6,"B",2,0,3,1,0.9,1
57,6,"C",0,0,3,0,0,0
58,1,"A",1,1,5,1,0.95,0
58,1,"B",2,1,5,0,0.9,1
58,1,"C",0,1,5,0,0,0
58,2,"A",3,1,5,1,0.5,0
58,2,"B",3,1,5,0,0.5,1
58,2,"C",0,1,5,0,0,0
58,3,"A",1,1,5,1,0.7,0
58,3,"B",2,1,5,1,0.7,1
58,3,"C",0,1,5,0,0,0
58,4,"A",1,1,5,0,0.7,1
58,4,"B",1,1,5,0,0.5,0
58,4,"C",0,1,5,0,0,0
58,5,"A",3,1,5,0,0.95,0
58,5,"B",6,1,5,1,0.95,1
58,5,"C",0,1,5,0,0,0
58,6,"A",3,1,5,0,0.9,1
58,6,"B",1,1,5,1,0.5,0
58,6,"C",0,1,5,0,0,0
59,1,"A",1,0,4,1,0.95,1
59,1,"B",3,0,4,1,0.5,0
59,1,"C",0,0,4,0,0,0
59,2,"A",2,0,4,0,0.9,1
59,2,"B",1,0,4,1,0.5,0
59,2,"C",0,0,4,0,0,0
59,3,"A",2,0,4,0,0.95,1
59,3,"B",1,0,4,0,0.5,0
59,3,"C",0,0,4,0,0,0
59,4,"A",2,0,4,1,0.5,0
59,4,"B",1,0,4,1,0.95,1
59,4,"C",0,0,4,0,0,0
59,5,"A",3,0,4,1,0.95,0
59,5,"B",1,0,4,1,0.95,1
59,5,"C",0,0,4,0,0,0
59,6,"A",3,0,4,1,0.7,0
59,6,"B",6,0,4,1,0.9,1
59,6,"C",0,0,4,0,0,0
60,1,"A",6,1,4,1,0.7,0
60,1,"B",6,1,4,1,0.5,1
60,1,"C",0,1,4,0,0,0
60,2,"A",3,1,4,1,0.7,0
60,2,"B",3,1,4,1,0.5,1
60,2,"C",0,1,4,0,0,0
60,3,"A",1,1,4,0,0.7,0
60,3,"B",1,1,4,0,0.95,1
60,3,"C",0,1,4,0,0,0
60,4,"A",2,1,4,1,0.95,0
60,4,"B",6,1,4,1,0.95,1
60,4,"C",0,1,4,0,0,0
60,5,"A",2,1,4,1,0.95,1
60,5,"B",3,1,4,1,0.95,0
60,5,"C",0,1,4,0,0,0
60,6,"A",2,1,4,0,0.95,0
60,6,"B",1,1,4,1,0.95,1
60,6,"C",0,1,4,0,0,0
61,1,"A",1,1,2,0,0.95,1
61,1,"B",1,1,2,1,0.5,0
61,1,"C",0,1,2,0,0,0
61,2,"A",2,1,2,1,0.95,1
61,2,"B",3,1,2,1,0.9,0
61,2,"C",0,1,2,0,0,0
61,3,"A",1,1,2,0,0.95,1
61,3,"B",2,1,2,0,0.9,0
61,3,"C",0,1,2,0,0,0
61,4,"A",1,1,2,1,0.7,1
61,4,"B",6,1,2,0,0.95,0
61,4,"C",0,1,2,0,0,0
61,5,"A",6,1,2,0,0.95,1
61,5,"B",2,1,2,0,0.95,0
61,5,"C",0,1,2,0,0,0
61,6,"A",6,1,2,0,0.5,0
61,6,"B",3,1,2,0,0.9,0
61,6,"C",0,1,2,0,0,1
62,1,"A",3,0,3,1,0.95,1
62,1,"B",6,0,3,0,0.5,0
62,1,"C",0,0,3,0,0,0
62,2,"A",3,0,3,1,0.7,1
62,2,"B",2,0,3,1,0.9,0
62,2,"C",0,0,3,0,0,0
62,3,"A",6,0,3,1,0.95,1
62,3,"B",6,0,3,1,0.7,0
62,3,"C",0,0,3,0,0,0
62,4,"A",2,0,3,1,0.95,1
62,4,"B",6,0,3,0,0.95,0
62,4,"C",0,0,3,0,0,0
62,5,"A",6,0,3,0,0.5,0
62,5,"B",1,0,3,1,0.5,1
62,5,"C",0,0,3,0,0,0
62,6,"A",3,0,3,1,0.7,0
62,6,"B",1,0,3,0,0.7,1
62,6,"C",0,0,3,0,0,0
63,1,"A",6,1,5,1,0.9,0
63,1,"B",6,1,5,0,0.95,1
63,1,"C",0,1,5,0,0,0
63,2,"A",1,1,5,0,0.9,0
63,2,"B",1,1,5,1,0.9,1
63,2,"C",0,1,5,0,0,0
63,3,"A",1,1,5,1,0.7,0
63,3,"B",1,1,5,0,0.95,1
63,3,"C",0,1,5,0,0,0
63,4,"A",2,1,5,0,0.95,1
63,4,"B",6,1,5,1,0.95,0
63,4,"C",0,1,5,0,0,0
63,5,"A",3,1,5,0,0.9,1
63,5,"B",3,1,5,1,0.5,0
63,5,"C",0,1,5,0,0,0
63,6,"A",6,1,5,1,0.9,0
63,6,"B",2,1,5,1,0.95,1
63,6,"C",0,1,5,0,0,0
64,1,"A",6,1,5,1,0.7,1
64,1,"B",6,1,5,1,0.9,0
64,1,"C",0,1,5,0,0,0
64,2,"A",3,1,5,0,0.5,1
64,2,"B",6,1,5,1,0.9,0
64,2,"C",0,1,5,0,0,0
64,3,"A",6,1,5,1,0.9,1
64,3,"B",6,1,5,1,0.5,0
64,3,"C",0,1,5,0,0,0
64,4,"A",6,1,5,1,0.5,1
64,4,"B",1,1,5,0,0.5,0
64,4,"C",0,1,5,0,0,0
64,5,"A",1,1,5,0,0.5,0
64,5,"B",1,1,5,1,0.95,1
64,5,"C",0,1,5,0,0,0
64,6,"A",6,1,5,0,0.5,0
64,6,"B",2,1,5,1,0.9,1
64,6,"C",0,1,5,0,0,0
65,1,"A",2,1,1,1,0.9,1
65,1,"B",3,1,1,1,0.95,0
65,1,"C",0,1,1,0,0,0
65,2,"A",1,1,1,0,0.7,1
65,2,"B",3,1,1,0,0.9,0
65,2,"C",0,1,1,0,0,0
65,3,"A",6,1,1,0,0.7,0
65,3,"B",1,1,1,1,0.9,1
65,3,"C",0,1,1,0,0,0
65,4,"A",2,1,1,1,0.7,1
65,4,"B",1,1,1,1,0.95,0
65,4,"C",0,1,1,0,0,0
65,5,"A",2,1,1,1,0.95,1
65,5,"B",6,1,1,0,0.7,0
65,5,"C",0,1,1,0,0,0
65,6,"A",2,1,1,0,0.5,1
65,6,"B",3,1,1,1,0.5,0
65,6,"C",0,1,1,0,0,0
66,1,"A",6,1,1,1,0.7,0
66,1,"B",6,1,1,0,0.9,1
66,1,"C",0,1,1,0,0,0
66,2,"A",3,1,1,1,0.7,0
66,2,"B",6,1,1,1,0.9,1
66,2,"C",0,1,1,0,0,0
66,3,"A",3,1,1,0,0.95,1
66,3,"B",6,1,1,0,0.95,0
66,3,"C",0,1,1,0,0,0
66,4,"A",3,1,1,1,0.95,1
66,4,"B",3,1,1,0,0.95,0
66,4,"C",0,1,1,0,0,0
66,5,"A",1,1,1,0,0.7,0
66,5,"B",2,1,1,0,0.9,1
66,5,"C",0,1,1,0,0,0
66,6,"A",1,1,1,1,0.5,0
66,6,"B",1,1,1,1,0.9,0
66,6,"C",0,1,1,0,0,1
67,1,"A",3,1,2,1,0.7,1
67,1,"B",1,1,2,0,0.95,0
67,1,"C",0,1,2,0,0,0
67,2,"A",2,1,2,0,0.7,1
67,2,"B",3,1,2,0,0.9,0
67,2,"C",0,1,2,0,0,0
67,3,"A",3,1,2,0,0.7,1
67,3,"B",2,1,2,1,0.95,0
67,3,"C",0,1,2,0,0,0
67,4,"A",1,1,2,1,0.95,1
67,4,"B",3,1,2,1,0.9,0
67,4,"C",0,1,2,0,0,0
67,5,"A",3,1,2,0,0.5,0
67,5,"B",2,1,2,0,0.9,1
67,5,"C",0,1,2,0,0,0
67,6,"A",1,1,2,0,0.7,1
67,6,"B",3,1,2,0,0.9,0
67,6,"C",0,1,2,0,0,0
68,1,"A",6,1,2,0,0.5,0
68,1,"B",6,1,2,1,0.95,1
68,1,"C",0,1,2,0,0,0
68,2,"A",6,1,2,0,0.5,0
68,2,"B",2,1,2,1,0.7,1
68,2,"C",0,1,2,0,0,0
68,3,"A",1,1,2,1,0.5,0
68,3,"B",1,1,2,0,0.95,1
68,3,"C",0,1,2,0,0,0
68,4,"A",2,1,2,0,0.9,0
68,4,"B",1,1,2,0,0.95,1
68,4,"C",0,1,2,0,0,0
68,5,"A",3,1,2,0,0.95,0
68,5,"B",6,1,2,1,0.7,1
68,5,"C",0,1,2,0,0,0
68,6,"A",3,1,2,1,0.5,1
68,6,"B",3,1,2,1,0.5,0
68,6,"C",0,1,2,0,0,0
69,1,"A",6,1,4,1,0.9,1
69,1,"B",2,1,4,0,0.7,0
69,1,"C",0,1,4,0,0,0
69,2,"A",1,1,4,0,0.7,1
69,2,"B",6,1,4,0,0.5,0
69,2,"C",0,1,4,0,0,0
69,3,"A",2,1,4,0,0.7,1
69,3,"B",1,1,4,0,0.9,0
69,3,"C",0,1,4,0,0,0
69,4,"A",1,1,4,0,0.95,1
69,4,"B",3,1,4,0,0.9,0
69,4,"C",0,1,4,0,0,0
69,5,"A",3,1,4,1,0.9,0
69,5,"B",2,1,4,1,0.95,0
69,5,"C",0,1,4,0,0,1
69,6,"A",3,1,4,1,0.95,1
69,6,"B",1,1,4,0,0.7,0
69,6,"C",0,1,4,0,0,0
70,1,"A",3,0,4,0,0.95,1
70,1,"B",3,0,4,1,0.95,0
70,1,"C",0,0,4,0,0,0
70,2,"A",3,0,4,1,0.9,0
70,2,"B",6,0,4,1,0.9,0
70,2,"C",0,0,4,0,0,1
70,3,"A",3,0,4,1,0.95,1
70,3,"B",1,0,4,0,0.5,0
70,3,"C",0,0,4,0,0,0
70,4,"A",6,0,4,1,0.95,1
70,4,"B",3,0,4,1,0.95,0
70,4,"C",0,0,4,0,0,0
70,5,"A",3,0,4,0,0.5,0
70,5,"B",6,0,4,1,0.95,1
70,5,"C",0,0,4,0,0,0
70,6,"A",6,0,4,0,0.5,0
70,6,"B",1,0,4,0,0.9,1
70,6,"C",0,0,4,0,0,0
71,1,"A",6,0,5,0,0.95,0
71,1,"B",2,0,5,1,0.5,1
71,1,"C",0,0,5,0,0,0
71,2,"A",6,0,5,0,0.9,1
71,2,"B",1,0,5,1,0.7,0
71,2,"C",0,0,5,0,0,0
71,3,"A",1,0,5,1,0.9,1
71,3,"B",6,0,5,0,0.95,0
71,3,"C",0,0,5,0,0,0
71,4,"A",6,0,5,1,0.5,0
71,4,"B",2,0,5,1,0.95,1
71,4,"C",0,0,5,0,0,0
71,5,"A",6,0,5,1,0.7,1
71,5,"B",3,0,5,0,0.9,0
71,5,"C",0,0,5,0,0,0
71,6,"A",1,0,5,0,0.5,0
71,6,"B",3,0,5,0,0.95,1
71,6,"C",0,0,5,0,0,0
72,1,"A",2,1,4,0,0.9,1
72,1,"B",3,1,4,1,0.7,0
72,1,"C",0,1,4,0,0,0
72,2,"A",3,1,4,0,0.5,0
72,2,"B",3,1,4,0,0.9,1
72,2,"C",0,1,4,0,0,0
72,3,"A",3,1,4,1,0.95,1
72,3,"B",1,1,4,0,0.5,0
72,3,"C",0,1,4,0,0,0
72,4,"A",6,1,4,0,0.9,1
72,4,"B",6,1,4,0,0.9,0
72,4,"C",0,1,4,0,0,0
72,5,"A",3,1,4,0,0.9,1
72,5,"B",2,1,4,1,0.95,0
72,5,"C",0,1,4,0,0,0
72,6,"A",6,1,4,0,0.9,0
72,6,"B",2,1,4,1,0.5,1
72,6,"C",0,1,4,0,0,0
73,1,"A",3,0,3,0,0.9,1
73,1,"B",1,0,3,0,0.5,0
73,1,"C",0,0,3,0,0,0
73,2,"A",6,0,3,0,0.5,0
73,2,"B",1,0,3,1,0.9,1
73,2,"C",0,0,3,0,0,0
73,3,"A",2,0,3,1,0.5,0
73,3,"B",2,0,3,1,0.7,1
73,3,"C",0,0,3,0,0,0
73,4,"A",6,0,3,0,0.7,0
73,4,"B",1,0,3,1,0.9,1
73,4,"C",0,0,3,0,0,0
73,5,"A",2,0,3,1,0.7,0
73,5,"B",3,0,3,0,0.95,1
73,5,"C",0,0,3,0,0,0
73,6,"A",1,0,3,0,0.5,1
73,6,"B",2,0,3,1,0.5,0
73,6,"C",0,0,3,0,0,0
74,1,"A",6,0,5,1,0.9,0
74,1,"B",2,0,5,1,0.7,1
74,1,"C",0,0,5,0,0,0
74,2,"A",1,0,5,1,0.5,0
74,2,"B",6,0,5,1,0.95,1
74,2,"C",0,0,5,0,0,0
74,3,"A",2,0,5,0,0.95,0
74,3,"B",1,0,5,0,0.95,1
74,3,"C",0,0,5,0,0,0
74,4,"A",6,0,5,0,0.95,0
74,4,"B",2,0,5,1,0.95,1
74,4,"C",0,0,5,0,0,0
74,5,"A",1,0,5,0,0.5,0
74,5,"B",6,0,5,0,0.9,1
74,5,"C",0,0,5,0,0,0
74,6,"A",2,0,5,0,0.95,1
74,6,"B",1,0,5,1,0.5,0
74,6,"C",0,0,5,0,0,0
75,1,"A",1,1,4,1,0.9,1
75,1,"B",2,1,4,1,0.5,0
75,1,"C",0,1,4,0,0,0
75,2,"A",3,1,4,1,0.5,1
75,2,"B",1,1,4,0,0.5,0
75,2,"C",0,1,4,0,0,0
75,3,"A",2,1,4,0,0.95,1
75,3,"B",3,1,4,1,0.9,0
75,3,"C",0,1,4,0,0,0
75,4,"A",3,1,4,1,0.95,0
75,4,"B",2,1,4,0,0.95,1
75,4,"C",0,1,4,0,0,0
75,5,"A",2,1,4,0,0.7,1
75,5,"B",1,1,4,0,0.95,0
75,5,"C",0,1,4,0,0,0
75,6,"A",1,1,4,1,0.9,0
75,6,"B",2,1,4,1,0.9,1
75,6,"C",0,1,4,0,0,0
76,1,"A",3,1,4,0,0.7,0
76,1,"B",3,1,4,0,0.7,1
76,1,"C",0,1,4,0,0,0
76,2,"A",6,1,4,1,0.9,0
76,2,"B",1,1,4,1,0.7,0
76,2,"C",0,1,4,0,0,1
76,3,"A",6,1,4,0,0.5,0
76,3,"B",2,1,4,1,0.5,1
76,3,"C",0,1,4,0,0,0
76,4,"A",1,1,4,0,0.95,0
76,4,"B",1,1,4,1,0.5,0
76,4,"C",0,1,4,0,0,1
76,5,"A",2,1,4,1,0.95,1
76,5,"B",1,1,4,1,0.5,0
76,5,"C",0,1,4,0,0,0
76,6,"A",3,1,4,1,0.9,0
76,6,"B",3,1,4,0,0.9,1
